,maid,horizontal_accuracy,latitude,longitude,city_hasc,postcode,Date,Hour,count
365,42f0a18d998b81557a8be9068e14eb41ab339e50,72.0,-3.6902,128.1776,,,16-06-21,03:07:53,1
366,3969f738a12bc521188142c3f96958ce96608d0a,10.0,-3.691227,128.203261,ID.MA.AM,97129.0,16-06-21,03:08:02,3
368,a5b06b92eb21b1cf286707b606cb5eca1450774f,17.0,-3.681905,128.128393,ID.MA.AM,97225.0,16-06-21,03:08:53,11
370,c1bd3713e41a6bed40b4b99849f476aac8985441,10.0,-3.626497,128.440461,ID.MA.MT,97545.0,16-06-21,03:09:29,5
372,730b7823ffe9c552a58a6b58d1239df7f93621b9,11.0,-3.708553,128.17206,ID.MA.AM,97116.0,16-06-21,03:10:33,40
373,5f99b16306053d30b7e8a9d89f43952ebe8fe729,7.0,-3.588961,128.167231,ID.MA.MT,97543.0,16-06-21,03:11:30,1
374,dc0eb43d831f47b01a37b49bc26d1baa0576f309,87.0,-3.6902,128.1776,,,16-06-21,03:11:52,4
377,70e7504c19dc2d77eea919d5b878c4e0eaa6146f,17.0,-3.68863,128.1824,ID.MA.AM,97123.0,16-06-21,03:13:15,8
378,015b6494ac4367afd034693fbb741f7fcbf4e71e,26.0,-3.704321,128.170368,ID.MA.AM,97115.0,16-06-21,03:14:15,3773
382,175ff419df1893b1d86c46b41fa34d9d2a47a85b,11.0,-3.700931,128.102246,ID.MA.AM,97226.0,16-06-21,03:14:55,41
383,9b1238edcf3cd8b9ac0a411d9a949a21b18ba78f,29.0,-3.554296,128.425411,ID.MA.MT,97545.0,16-06-21,03:15:47,2
384,c3ca4674bf96e6ca3ec1ffcfefce40943c5e0c60,12.0,-3.676964,128.193307,ID.MA.AM,97129.0,16-06-21,03:15:48,1
386,c222ec8dec6f15a3070556bc71e907fbc298719a,9.0,-3.677257,128.200528,ID.MA.AM,97128.0,16-06-21,03:16:06,1
388,85836f5104e1ab1b0e4d216f393b27f8ab08f1e2,15.0,-3.621621,128.29224,ID.MA.MT,97544.0,16-06-21,03:16:38,130
389,a55161784f8d613fca39d4ff8e91116d09286c7d,18.0,-3.708508,128.100466,ID.MA.AM,97227.0,16-06-21,03:16:57,3
391,623a8c8cc107fe1bcfc7bdff04d34b2dbb394f8b,13.0,-3.610265,128.548021,ID.MA.MT,,16-06-21,03:17:34,1
392,649fbb7ea2eb208ebf4f18ad8759f2ee5765eb7a,11.0,-3.711879,128.208604,ID.MA.AM,97129.0,16-06-21,03:18:12,1
393,183f4c3dd8037a83f824d2762a0e14144bbed469,7.0,-3.651063,128.233087,ID.MA.AM,97212.0,16-06-21,03:18:26,3
394,65d2762e3fd3feb89737c7672405671dd4736f1b,6.0,-3.066984,128.19469,ID.MA.SB,97561.0,16-06-21,03:18:29,20
395,069be9418950a31b3cbdfe07576b866e489be15e,8.0,-3.706323,128.16823,ID.MA.AM,97116.0,16-06-21,03:18:57,4
399,2c5155893396c8a4be42771c221ff851c53faa3c,7.0,-3.332026,128.684974,ID.MA.SB,97565.0,16-06-21,03:20:04,1
401,223317c3bb16ee2882acbbaaf1ad2fa2eb2b8a27,13.0,-3.703396,128.17807,ID.MA.AM,97114.0,16-06-21,03:20:21,32
404,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,33.0,-3.68361,128.203971,ID.MA.AM,97128.0,16-06-21,03:21:27,188
406,c96076e9ef9497195307b955730dda307de1a67c,9.0,-3.647305,128.19097,ID.MA.AM,97222.0,16-06-21,03:21:58,1
407,782f96c501a7e4897763ced4870f8ce2af6e944c,21.0,-2.78902,129.39935,ID.MA.MT,97544.0,16-06-21,03:22:09,4
413,450b1484a2cd164444972300a825827166f13075,23.0,-3.747899,127.929294,ID.MA.MT,,16-06-21,03:24:15,18
416,cc102da3bebc6154e6c8ccfafd23425bf5e564c3,19.0,-3.689566,128.187632,ID.MA.AM,97123.0,16-06-21,03:25:08,319
419,ae3bcb9c75098194afa18364c068134c5d9db868,27.0,-3.585585,128.341319,,,16-06-21,03:26:34,121
420,244d75ca40fbb804f1a07ac645894f34cdb83416,14.0,-3.67919,128.19548,ID.MA.AM,97128.0,16-06-21,03:26:43,2
424,e8c31c1cb64c449a035e3eb6f78421fc4a85da22,12.0,-3.653108,128.187656,ID.MA.AM,97228.0,16-06-21,03:27:18,10
426,7b174323db294fc092b788c44a0196ef1ed2c2f8,19.0,-2.85168,128.54812,ID.MA.SB,97562.0,16-06-21,03:28:12,3
427,301dac755f6b282e088678444fedb024042dc9cb,8.0,-3.697142,128.180031,ID.MA.AM,97126.0,16-06-21,03:29:21,180
429,4f6cd3fdc9f68f7cd01260d4c8005e348eecb69d,20.0,-3.655357,128.197513,ID.MA.AM,97222.0,16-06-21,03:29:39,1
434,222b5ab9b55d7aabfd6976c0f69540934d99a74f,5.0,-3.302906,128.96425,ID.MA.MT,97544.0,16-06-21,03:34:01,16
435,66bdd170a7a20477cd26a1bfe317f94836b84179,15.0,-3.22078,129.02955,ID.MA.MT,97544.0,16-06-21,03:34:11,4
439,d9198ea601dc1adc97549da71f389c65e0eaa70a,22.0,-3.687476,128.188231,ID.MA.AM,97128.0,16-06-21,03:34:47,156
440,25332dc3987e94ed62689173b7a1f2a72a84f93d,8.0,-3.693693,128.176168,ID.MA.AM,,16-06-21,03:35:03,1
444,cff46e958532694e6af47febadc4d0d1f994d9f1,11.0,-3.77207,128.144312,ID.MA.AM,97117.0,16-06-21,03:35:45,2
448,72d3ed243ff228dcadd6f3e9680e363109529dd2,5.0,-3.297297,128.970263,ID.MA.MT,97544.0,16-06-21,03:37:46,9
452,34f22e8480e4647a7c883a3816d1fd27e492e459,14.0,-3.674028,128.19379,ID.MA.AM,97129.0,16-06-21,03:41:00,1
454,306a8c60f719d69bffc500f405b9e0a8f9f9ff2f,12.0,-3.779218,128.118233,ID.MA.AM,97118.0,16-06-21,03:41:30,5
455,aacbff8a83dffae07228e9ede1a9926b2e940b6f,18.0,-3.693693,128.140057,ID.MA.AM,97225.0,16-06-21,03:41:34,184
458,d911a1d796d8de2200f89a6ea6795adb91374cdd,93.0,-3.6902,128.1776,,,16-06-21,03:43:34,18
461,fcb2c3548d8a9d9f5892aedab09bdeb76737e5f2,12.0,-3.6902,128.17759,,,16-06-21,03:45:15,5
462,c4b84290951f9b705673694d5b73cc7130b9d539,49.0,-2.981957,129.92835,ID.MA.MT,97544.0,16-06-21,03:47:15,459
463,4512ca37284482dadb4e41c079604b152939a85c,16.0,-3.674051,128.1949,ID.MA.AM,97129.0,16-06-21,03:48:20,6
466,cb38a460351e27bc4ba89a697a0a600470106b12,6.0,-3.7092,128.16855,ID.MA.AM,97116.0,16-06-21,03:49:31,2
472,45f74fc9e81f9b3af456ef744bc3d234d3c4a9a4,21.0,-3.675686,128.198118,ID.MA.AM,97129.0,16-06-21,03:58:55,2
473,e686c47556589ac0e70d949660582ecceb0d221d,8.0,-3.70775,128.199711,ID.MA.AM,97129.0,16-06-21,03:59:01,1
474,20bad97bf5110da6a34f84cfcfc6416cc82ef3f7,16.0,-3.71367,128.16861,ID.MA.AM,97117.0,16-06-21,03:59:25,2
476,bd143e22025570a9c40d99118778646148e76c3c,31.0,-3.628996,128.248195,ID.MA.AM,97214.0,16-06-21,04:01:01,4
477,5b0985d6985624b5ba73479ddf7f18c2a82144b1,4.0,-3.496719,128.695815,ID.MA.MT,97546.0,16-06-21,04:01:10,1
479,bb54f31d5362171ece598ec1517c884d1dcec606,12.0,-3.694471,128.17851,ID.MA.AM,97126.0,16-06-21,04:01:28,1
483,923daf4b821a224c105e0be72c4fd67dbddef0b1,3.0,-3.71171,128.16071,ID.MA.AM,97117.0,16-06-21,04:02:20,7
487,83013e637664764f8baf5f144219c397868e8f0c,9.0,-3.711794,128.151827,ID.MA.AM,97117.0,16-06-21,04:05:19,1
489,a6672763f2f5c64e2d41651dbb68785bde960dc7,12.0,-3.572319,128.65617,ID.MA.MT,,16-06-21,04:06:14,3
490,6c8598f62dbdd937d73417b30a643abcce99e81e,9.0,-3.6802,128.20321,ID.MA.AM,97128.0,16-06-21,04:06:15,120
491,b77343bd322a06e6074fb2996fbb442a4a256ec5,25.0,-3.6254,128.43919,ID.MA.MT,97545.0,16-06-21,04:09:26,7
492,8cb2ba020f5303859fa05f0808731e4b291c6dc6,23.0,-3.6937,128.17615,ID.MA.AM,,16-06-21,04:11:19,4
494,7a4ccb5687f9eb90bc2739dbc641d8578b4e9f5e,18.0,-3.680512,128.211753,ID.MA.AM,97128.0,16-06-21,04:13:17,1532
496,6d002c6707a8216532333a373b8a2cd76dbf6a17,14.0,-3.684645,128.22518,ID.MA.AM,97128.0,16-06-21,04:13:38,1
499,6f628a7f5b4a1a013409eb43f8e58ec8a6f0102b,15.0,-3.68573,128.184956,ID.MA.AM,97128.0,16-06-21,04:16:47,13
500,d89b82dea8e22ab6eb48c21bab925b863927862a,16.0,-3.600932,128.327755,ID.MA.MT,97544.0,16-06-21,04:16:51,3
504,b689568490ed5151eaf56be407b2f08fdf84a00e,21.0,-3.62952,128.2331,ID.MA.AM,97216.0,16-06-21,04:20:47,4
509,7be48f775176dfdcddbf9c77b4bae0efdc1598ab,17.0,-3.628181,128.214169,ID.MA.AM,97217.0,16-06-21,04:24:36,16
511,07030cc7cbf8d91aa6c7693dc01260391ab05367,11.0,-3.621621,128.310294,ID.MA.MT,97544.0,16-06-21,04:25:41,1
513,a6bc2d8e0af81a3eae5bcbf8c2defb81c9b8e878,6.0,-3.621285,128.18915,ID.MA.AM,97221.0,16-06-21,04:27:11,1
515,9693e2016ab99ae763d3ee3064180b987b458237,12.0,-3.621621,128.238078,ID.MA.AM,97215.0,16-06-21,04:27:50,4
517,e721f45d90dc9cabfecc0c7661cc53f08a1251e1,12.0,-2.817496,129.00609,ID.MA.MT,97544.0,16-06-21,04:31:46,5
519,cd7871badd13f333d1519a74924ef0eea6fc386c,10.0,-3.697801,128.096959,ID.MA.AM,97226.0,16-06-21,04:34:47,16
521,080a78d808b5b5d14bd5cc5021c237b8f6e8f800,11.0,-3.35224,129.02157,ID.MA.MT,97544.0,16-06-21,04:38:52,2
523,0284b0b6615e5cc268b2cc7cdf881dc4c8546407,94.0,-3.6902,128.1776,,,16-06-21,04:40:25,9
524,2421923cf06a50619c5f6e8eb31a4632a27a5215,13.0,-3.621621,128.454727,ID.MA.MT,97545.0,16-06-21,04:41:33,84
525,e791b4d21f275a4798523d1d1cf4bd677389989c,13.0,-3.729729,128.1814,ID.MA.AM,97116.0,16-06-21,04:42:21,161
527,d0c09d6530a8cd47c3b33a180684d0065e8f306c,11.0,-3.603864,128.7129,ID.MA.MT,97546.0,16-06-21,04:46:34,8
529,a30d9c8479ac6a389b772c35536a5ef74945739e,50.0,-3.675837,128.191725,ID.MA.AM,97129.0,16-06-21,04:48:15,2
531,726891d74c720530579eefa03350b3f8d9005b86,7.0,-3.69057,128.185942,ID.MA.AM,97123.0,16-06-21,04:49:53,1
535,3563aedb64d5ca4ce1a88c5a2e83b8f29fae6bb0,11.0,-3.518776,128.478231,ID.MA.MT,97545.0,16-06-21,04:52:03,1
537,ac19e4e8f0de36b47403e2a16d15c301701c6eec,12.0,-3.693693,128.194223,ID.MA.AM,97121.0,16-06-21,04:52:52,92
538,98e5336662d0fdc980ef1640a3eae8d64a75d1e6,11.0,-3.657657,128.225153,ID.MA.AM,97212.0,16-06-21,04:54:26,2
539,0fc051c66dee6ee9b2be3fc6d3f678e2316972e0,29.0,-3.683703,128.203843,ID.MA.AM,97128.0,16-06-21,04:54:41,29
540,1ce177007e4b2cace68b71571a19ebe96d751316,25.0,-3.31532,128.9365,ID.MA.MT,97544.0,16-06-21,04:54:49,366
542,da24e609eec8958fb893b3a4e56c8054b179bb2b,5.0,-3.304153,128.950267,ID.MA.MT,97544.0,16-06-21,04:56:42,4
543,c58ea6818fcddb85bec1c88211c991f3d53ada5a,7.0,-3.68765,128.18635,ID.MA.AM,97123.0,16-06-21,04:57:39,2
544,f11cf36ebaaf268aa057316215a0979e3cb17fd2,20.0,-3.65765,128.18903,ID.MA.AM,97223.0,16-06-21,04:58:14,396
547,b30c424590e2fc79c63f78649dcdebc5638284c3,10.0,-3.70678,128.191901,ID.MA.AM,97129.0,16-06-21,05:00:33,8
548,48dbdcf956beea5c20272cdaade931c3ca86d73a,25.0,-3.343505,128.926655,ID.MA.MT,97544.0,16-06-21,05:03:04,9
549,2c0408022749b0850fb8e9d8c90dba128b028727,12.0,-3.675675,128.191627,ID.MA.AM,97129.0,16-06-21,05:03:25,3
551,15b2ad170a728427d7934448d8f7d375d917f090,37.0,-3.520378,128.478136,ID.MA.MT,97545.0,16-06-21,05:06:28,264
552,2f913c8e5a14d0fef0bba8445ff25db5c165d5d2,17.0,-3.688969,128.213567,ID.MA.AM,97128.0,16-06-21,05:06:50,3
553,c07505b3c9a1a596105e95e5b0fb3c1971abbae2,9.0,-3.625877,128.251782,ID.MA.AM,97214.0,16-06-21,05:09:08,4
554,71f7f93402e56f5067da8f3622182dc46d2df17e,38.0,-3.707197,128.197564,ID.MA.AM,97129.0,16-06-21,05:09:16,1
555,f794ebbb72bbf92aa58afa3749b588c6039b851e,9.0,-3.711711,128.16072,ID.MA.AM,97117.0,16-06-21,05:12:38,51
558,832edc36b39fe0f55a9e597d26da74a71cb8b56d,16.0,-3.711711,128.178776,ID.MA.AM,97116.0,16-06-21,05:16:23,53
559,7e783cecc8e93ce77316e5448278f0b6a5b9c410,19.0,-3.40542,129.21915,,,16-06-21,05:16:28,10
561,fb0ac35ecc89025503efbf037a5f0f500bd6c132,6.0,-3.331254,128.356097,ID.MA.SB,97566.0,16-06-21,05:16:37,2
562,7c868a9f7d8e5a3a03fb2c77959360e58e845b42,9.0,-3.550663,128.424569,ID.MA.MT,97545.0,16-06-21,05:17:18,35
563,e8344a4ad95bd80d8aa84cfdfeb95e8a07208a98,15.0,-3.71172,128.16072,ID.MA.AM,97117.0,16-06-21,05:18:43,7
564,2d0092c9ca3754614bd257ebfe1fe7c5e753fbcc,15.0,-3.625151,128.305391,ID.MA.MT,97544.0,16-06-21,05:19:17,15
565,33158b19ea3a831b30edd64ee84c2dcc124f9131,10.0,-3.622837,128.285659,ID.MA.MT,97544.0,16-06-21,05:19:29,390
566,68782410e7116736cdf70f085095d9ff11a474a4,14.0,-3.711711,128.178776,ID.MA.AM,97116.0,16-06-21,05:19:44,112
573,194649e8ea53e25d961fd89b5b466e78c0dc7b27,5.0,-3.693693,128.194223,ID.MA.AM,97121.0,16-06-21,05:24:58,239
574,64b644b16d61887a879bab5b33a12c4c6ab6e27f,25.0,-3.711711,128.178776,ID.MA.AM,97116.0,16-06-21,05:25:16,93
576,8767f2ca6065c25f8234e62f743486da81649b90,15.0,-3.339581,128.926331,ID.MA.MT,97544.0,16-06-21,05:25:51,1
577,7f893dbf9fd1bf6e628dcc715c562746be57574a,16.0,-3.707196,128.197566,ID.MA.AM,97129.0,16-06-21,05:25:54,2
578,8e1d595fd7503a2ca766e06a71a13c9ad4ac43ba,14.0,-3.286917,128.971178,ID.MA.MT,97544.0,16-06-21,05:26:13,8
579,9579f524973ef7d27979bff0dcab56615c808dcc,6.0,-3.699171,128.18646,ID.MA.AM,97125.0,16-06-21,05:26:35,1
580,18126344b29350c9e27837fd227e1d4556e0f0c0,4.0,-2.795609,129.493955,ID.MA.MT,97544.0,16-06-21,05:26:39,3
582,1b621786b02b922fbc00d7e6a97a0b0c6dcbd149,24.0,-3.693693,128.230334,ID.MA.AM,97129.0,16-06-21,05:27:18,154
584,ff434889f84f9a46679b186a7f0b7da473ce0314,10.0,-3.707321,128.155886,ID.MA.AM,97117.0,16-06-21,05:28:51,55
586,c9b27f1157a3939a2a848ff848c1c929d10b02a2,39.0,-3.652148,128.230758,ID.MA.AM,97212.0,16-06-21,05:29:12,1068
587,6735ebe4ee153a008d94e65be0953bcbd3b4ad79,7.0,-3.706674,128.161012,ID.MA.AM,97117.0,16-06-21,05:29:47,1
590,6dd0a5f3c8f10fd39453481dc70d0e53de4c55d2,12.0,-3.65432,128.22444,ID.MA.AM,97124.0,16-06-21,05:30:25,6
591,fdbe3e7bfb5520bab7840126c1285fb9f04adc39,6.0,-3.68688,128.19468,ID.MA.AM,97122.0,16-06-21,05:30:30,35
593,c38059c48f9284f7402e56b602cd7f7441425a24,25.0,-2.95754,129.18183,ID.MA.MT,97544.0,16-06-21,05:31:07,38
594,2276974089d91fe04c7cfd0d0af2594ae63ee482,14.0,-3.67065,128.19764,ID.MA.AM,97128.0,16-06-21,05:31:24,154
595,fcc44e5505f49173f9f00a5c3115df50eeaed8f9,6.0,-2.991223,129.045187,ID.MA.MT,97544.0,16-06-21,05:32:08,1
596,598583ab72a5c2732f01da63aabaa981b1d5330b,9.0,-3.77877,128.121586,ID.MA.AM,97118.0,16-06-21,05:34:26,13
598,8bb14a7b621ad4ea238c8dc5ab03b9380b94e8ee,20.0,-3.69588,128.181582,ID.MA.AM,97126.0,16-06-21,05:36:55,54
600,1231a30ff1c5450775f62e7474e353f1356e630c,30.0,-3.613087,128.278247,ID.MA.MT,97544.0,16-06-21,05:38:19,19
601,6526d0591973f008b9ae4ca2f6b09aadd24f7f13,11.0,-3.650275,128.191898,ID.MA.AM,97222.0,16-06-21,05:39:45,3
603,c30e1ad76614c344612bc834ad224cf56b78875a,10.0,-3.65523,127.96108,ID.MA.MT,97543.0,16-06-21,05:41:01,28
606,b30f953e62a7b40b84cb900e58c4f006b5b1cd27,11.0,-3.075306,128.078154,ID.MA.SB,97561.0,16-06-21,05:42:49,5
607,a08c190e891a361febc327f0b20a253aed88aa30,20.0,-3.589586,128.171803,ID.MA.MT,97543.0,16-06-21,05:43:15,2
608,4071ae47db0cc743fa218c4f3578df4acb75e59e,14.0,-3.299846,128.967772,ID.MA.MT,97544.0,16-06-21,05:43:37,4
611,00fb4c3d8d96adb99701388779c978b1389efa17,8.0,-3.709246,128.16997,ID.MA.AM,97116.0,16-06-21,05:44:46,246
613,6b6b2ace4618d5fa5ebe16a037301df9b5f69abb,11.0,-2.90706,129.79059,ID.MA.MT,97544.0,16-06-21,05:46:38,3
618,11125c754287cd3370c204c0027f85ee248fe9b0,10.0,-3.459459,129.551391,ID.MA.MT,97544.0,16-06-21,05:48:54,23
619,f5265b8e58adb853693480014aa5d566cb22f2e6,94.0,-3.6902,128.1776,,,16-06-21,05:48:57,10
620,b1f96c8c787756ab599b96331223076c220d19a2,6.0,-3.366805,128.376105,ID.MA.SB,97566.0,16-06-21,05:48:58,1
621,a8c0d3c1836454ab147c91b71a12dba2ac943c61,9.0,-3.661329,128.165635,ID.MA.AM,97224.0,16-06-21,05:49:12,1
622,6d44d1ae899cf2b151d68b50486ac46367b5c8a1,20.0,-3.68481,128.21917,ID.MA.AM,97128.0,16-06-21,05:49:22,3
623,5e90b45c457e88201079aec9dc5b0ef527894c17,7.0,-3.71082,128.18734,ID.MA.AM,97129.0,16-06-21,05:49:50,1
625,486508a2ed745b832584da3b18c77a2540fb51e3,32.0,-3.632136,128.216538,ID.MA.AM,97217.0,16-06-21,05:52:00,133
629,c06e5927d78f20fb5c3729fcc9c437a34b81326d,12.0,-3.693693,128.230334,ID.MA.AM,97129.0,16-06-21,05:54:57,25
630,b7467e52eb4661b55c88188ae1671cc5818e5496,13.0,-3.65766,128.2432,ID.MA.AM,97212.0,16-06-21,05:55:25,4
631,5d7b875d3651462dddf4e9a8091278bfe0ea9ef7,9.0,-3.6902,128.177597,,,16-06-21,05:56:04,2
632,d846d0da07ac00528d4508bc16efd249b3efbea9,21.0,-3.6937,128.17615,ID.MA.AM,97129.0,16-06-21,05:56:09,104
635,7b2d2093bbb7fa9927a35e44ee094bc493b9225b,10.0,-3.680778,128.76445,ID.MA.MT,97547.0,16-06-21,05:57:11,1
636,68b1abd7c94ec9310683a8dea28b327a52cea7ce,18.0,-3.693693,128.194223,ID.MA.AM,97121.0,16-06-21,05:58:14,16
638,8742826ef7a381777ae62baea91889d279852333,6.0,-3.220463,128.852928,ID.MA.MT,97544.0,16-06-21,05:58:48,1
639,24964efa8f21d6972ceb0929d4b50cd21b96ed15,9.0,-3.652588,128.228915,ID.MA.AM,97212.0,16-06-21,05:59:24,3
640,96d5e4826c6c1c77a8c27b4fcc62df9a2fdf7ae4,8.0,-3.70735,128.15552,ID.MA.AM,97117.0,16-06-21,06:00:28,82
641,12175f940f826b2e6cd12bef5d5b08229dd30309,22.0,-3.682315,128.192492,ID.MA.AM,97128.0,16-06-21,06:00:30,255
644,075bb0d9e4d41fc9ccbe188d211b624049ecefae,6.0,-3.70518,128.15779,ID.MA.AM,97117.0,16-06-21,06:00:51,18
646,d3831efd3b56fe1ca715684ae62c6668116c91a0,17.0,-3.684331,128.223015,ID.MA.AM,97128.0,16-06-21,06:01:42,15
647,4ec9f99507eed491eb914496b032f28ca87243d7,22.0,-3.6937,128.23034,ID.MA.AM,97129.0,16-06-21,06:01:57,15
650,02e758f9fae2b4d46a62b3b232b21838490422aa,21.0,-2.973137,129.928791,ID.MA.MT,97544.0,16-06-21,06:05:20,1
653,9be66f2fabda4507af786b115b56fe17fd644590,24.0,-3.636026,128.250698,ID.MA.AM,97214.0,16-06-21,06:05:54,1
654,b36e2e9c71da0f3fa63aea80bc508999e613314b,17.0,-3.704267,128.1606,ID.MA.AM,97117.0,16-06-21,06:05:58,7
655,490677511324182e2081b3dd41856758a5e91ec7,7.0,-3.683304,128.201968,ID.MA.AM,97128.0,16-06-21,06:06:26,1
656,9ed9b8ca4b4fedbd59ca5422400ff5f50b918ff1,15.0,-3.6902,128.177597,,,16-06-21,06:06:34,6
658,5fcab8b619d724eb6fd633fee2f369d0e3956f43,8.0,-3.627095,128.250818,ID.MA.AM,97214.0,16-06-21,06:08:27,1
659,c23d22710dcb7e26b69ffb274eb9609503007902,24.0,-3.710203,128.161428,ID.MA.AM,97117.0,16-06-21,06:08:31,2
660,ada978dabf537184c55072601ab1fc1e33c39ae1,12.0,-3.6902,128.177597,,,16-06-21,06:08:49,95
663,730a9377647e8e39f63808e21b4878879aa657d6,64.0,-3.6902,128.1776,,,16-06-21,06:09:25,1
664,6b2995931869b7bfa1434f2d64909ede43d7dc5b,13.0,-2.911014,129.298411,ID.MA.MT,97544.0,16-06-21,06:10:01,1
665,a7b5975e019a627338949ff20c25e54a14e3067d,18.0,-3.705505,128.166102,ID.MA.AM,97116.0,16-06-21,06:10:01,5
667,8d5f264dd41cf83ab1021757357028034cc232e0,10.0,-3.711218,128.158709,ID.MA.AM,97117.0,16-06-21,06:10:52,3
668,31b8e75b6cb712b8071e2ec312f89d29afe26308,12.0,-3.43049,128.40884,ID.MA.SB,97566.0,16-06-21,06:11:21,2
669,6d35746aed20bded14fe2c9c09cdeeb4373ced7f,9.0,-3.665998,128.166534,ID.MA.AM,97224.0,16-06-21,06:11:37,3
672,fde352fe70acfc4c2c19e058156418a13a7b312b,4.0,-3.685416,128.22246,ID.MA.AM,97128.0,16-06-21,06:11:58,2
674,cdc15d7ee587362cef0742a1df92eb1f1539832d,10.0,-3.65984,128.20919,ID.MA.AM,97212.0,16-06-21,06:12:43,2
675,c617c571b2b73460ae4aa0f04be925400fa6c940,6.0,-3.68796,128.18316,ID.MA.AM,97123.0,16-06-21,06:13:41,6
676,08abdcd51e2189a65024ec0ae07fa41a72cdaec0,11.0,-3.07856,128.04959,ID.MA.SB,97572.0,16-06-21,06:13:54,3
677,79a6719b8975f77e0d6d60a1fc6c7204d8af7776,9.0,-3.650009,128.192151,ID.MA.AM,97222.0,16-06-21,06:13:58,5
679,0531f7678484aaa04a77829e611ebba15a7e1b89,13.0,-3.68067,128.19206,ID.MA.AM,97128.0,16-06-21,06:14:23,62
681,c9db5b5cfa1e7b5b42e0a23aa9ae0094fc302f26,7.0,-3.315372,129.652803,ID.MA.MT,97544.0,16-06-21,06:15:01,2
684,669fe1a8af30c756cdc26a343e8cf1fceefd3dff,19.0,-3.030618,129.979503,ID.MA.MT,97544.0,16-06-21,06:16:25,2
685,38aeb677e96de5859aefe9a12255a674742015d5,14.0,-3.634528,128.251877,ID.MA.AM,97214.0,16-06-21,06:17:06,1
686,6f9ecbc77a6d5c4ec7ccbeffe29651b61f8e28e4,13.0,-3.603119,128.417613,ID.MA.MT,97545.0,16-06-21,06:17:36,6
687,b7ad5c0ec6df0c2628340e78ffed4fcc87febe85,20.0,-3.35136,129.10367,ID.MA.MT,97544.0,16-06-21,06:18:01,72
688,09e5ba7b2606894d6efc60503098df963c39763e,12.0,-3.58863,128.15856,ID.MA.MT,97543.0,16-06-21,06:18:27,1
689,8bc4ae81dbd0061145172ccfba65f655f4d13fb4,17.0,-3.659629,128.1673,ID.MA.AM,97224.0,16-06-21,06:18:36,15
690,95038e7bb5883a8832c748ff219d881f4996d73d,9.0,-2.988199,128.451421,ID.MA.SB,97562.0,16-06-21,06:18:37,1
691,7d99b105cf02bdb72e3a020e42efbeaf7eb0bfd5,15.0,-3.70514,128.18171,ID.MA.AM,97114.0,16-06-21,06:19:01,9
693,1c8498942e2cb9aeadbb1007111211f5660ae8f0,11.0,-3.685496,128.186098,ID.MA.AM,97128.0,16-06-21,06:19:55,1
694,3c5b18fb60faa7c1fab87bb951c769926df3f3ce,7.0,-3.613352,128.27652,ID.MA.MT,97544.0,16-06-21,06:20:04,29
695,7f6974bb7d6bc819efbd77fbf721f58a5a4fd240,13.0,-3.590985,128.144076,ID.MA.MT,97543.0,16-06-21,06:20:50,5
697,d9cf18b4db6e0087ecea360934f86a75b9251e55,15.0,-3.59696,128.18044,ID.MA.MT,97543.0,16-06-21,06:21:09,9
699,6d80f29e4a0b8ce48e4a84ad7f725ba4253cc9bf,11.0,-3.646112,128.237798,ID.MA.AM,97211.0,16-06-21,06:21:45,6
700,4ae4655eb8d6c4cf3164cab7fc1ab3a2bff1e63b,7.0,-3.29588,128.96331,ID.MA.MT,97544.0,16-06-21,06:21:50,20
701,76b2c4feab80462e594f12bc987dadfb514b25f7,13.0,-3.698041,128.179643,ID.MA.AM,97126.0,16-06-21,06:21:51,1
702,03e42f35521a57dfdc9b801ad16a46c31b48ff04,11.0,-3.696847,128.189952,ID.MA.AM,97121.0,16-06-21,06:22:37,5
703,8ec2190d384a7b98f5c13d4585d9354524200788,24.0,-3.638091,128.25238,ID.MA.AM,97214.0,16-06-21,06:22:37,5
704,85b109bdce730b9ce7a27d6be0ed0d711ca70612,7.0,-3.698034,128.179638,ID.MA.AM,97126.0,16-06-21,06:23:14,3
705,d2e72c5e771433a13aca44ba986dc509d4af4e9f,5.0,-3.697586,128.18259,ID.MA.AM,97127.0,16-06-21,06:23:30,387
707,5523e8924d20300a7fb914784f418e7a6a85f703,10.0,-3.70409,128.17319,ID.MA.AM,97115.0,16-06-21,06:23:38,27
708,1709ce81dd51cbfd9fdb8ac976ffe7b42ecd4dc6,22.0,-3.08969,128.21228,ID.MA.SB,97561.0,16-06-21,06:24:16,20
710,2883835cb3a4af1b76e29f03105ebc9d9cd5c556,79.0,-3.6902,128.1776,,,16-06-21,06:25:36,1
714,27f5e1b8530abfb35988b58ce05e684528a1634d,18.0,-3.63964,128.20452,,,16-06-21,06:27:01,12
716,20627df3b31f2da5370f6b0793491917d4fc58a6,14.0,-3.657178,128.196693,ID.MA.AM,97223.0,16-06-21,06:27:38,3
717,137b079048e601d863cb378c2986cd1b210df58b,15.0,-3.312783,127.926625,ID.MA.SB,97571.0,16-06-21,06:28:02,3
719,2b5915ffea2c5f19deb0604aae397d1fefcfb29f,8.0,-3.649436,128.237312,ID.MA.AM,97211.0,16-06-21,06:28:51,3
720,586950a642e5ac4d54feca575f66bf0fbdf3f8ba,12.0,-3.301919,128.952904,ID.MA.MT,97544.0,16-06-21,06:29:05,1
